"Name","Type","QC.matrix.1","QC.matrix.2","Species","isotope.expected","isotope.precision","Method","Facility","Normalization","Slope","slope.confi95","Intercept","intercept.confi95","isotope.max","isotope.min","isotope.range","standards","isotope.norm","isotope.SE","isotope.confi95","one.point.mean","isotope.deviation","deviation_significant","SRM.matrix.1","SRM.matrix.2","Matrix.1","Matrix.2","Extrapolation"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",9,1.01083964211975,0.00578793467485683,0.524045079146607,0.128696709070145,-13.34,-28.11,14.77,"USGS91_USGS90",-13.75,0.0340007616243607,0.0831968665666033,NA,-8.88178419700125e-15,FALSE,"Plant","Plant",NA,NA,"Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",10,1.05908419497785,0.0118733676844724,1.88840103397347,0.378112320143728,-27.98,-35.27,7.29,"USGS91_USGS61",-14.4118863319387,0.083487858331558,0.204287429978202,NA,-0.661886331938655,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",11,0.979435632607894,0.00425549806937631,-0.364060309848765,0.0851699055649213,-1.42,-28.11,26.69,"USGS91_USGS63",-13.2841191978156,0.0417669408634544,0.102200022584858,NA,0.465880802184351,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",12,0.22727272727273,0.153847683846384,-21.6352272727272,4.30871210707195,-27.89,-28.11,0.219999999999999,"USGS91_IAEA600",36.3449999999991,17.8026954560182,43.5616264936557,NA,50.0949999999991,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",13,0.857142857142853,0.0398165684375799,-3.82250000000014,1.08903610078842,-26.42,-28.11,1.69,"USGS91_USGS40",-11.1445833333332,0.308928795157514,0.755921530030857,NA,2.60541666666677,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",14,0.9629705400982,0.00678425712159736,-0.829693126022901,0.156014462102179,-16.26,-28.11,11.85,"USGS91_USGS88",-13.0277161674102,0.0402652675862541,0.0985255604463286,NA,0.722283832589754,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",15,0.970689655172414,0.0111075622400825,-0.611396551724144,0.263843219615655,-18.13,-28.11,9.98,"USGS91_USGS89",-13.1490053285968,0.0624604581485771,0.152835235271698,NA,0.6009946714032,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",16,1.02617370892019,0.00260595300124833,0.734888497652574,0.0693782070260571,-13.34,-35.27,21.93,"USGS90_USGS61",-13.75,0.0221058375570402,0.0540910358978071,NA,8.88178419700125e-15,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",17,0.943163751987282,0.0079208830020302,-0.40649841017488,0.0772908139245314,-1.42,-13.41,11.99,"USGS90_USGS63",-13.75,0.0431766371326629,0.105649425092499,NA,1.77635683940025e-15,FALSE,"Mixed","Mixed",NA,NA,"Extrapolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",18,1.04166666666667,0.00439756075819964,0.947916666666669,0.0962460901269648,-13.34,-27.97,14.63,"USGS90_IAEA600",-13.75,0.0241197014906887,0.0590187834236452,NA,3.5527136788005e-15,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",19,1.03382120253165,0.00377986402143482,0.840041534810129,0.0795342403382867,-13.34,-26.46,13.12,"USGS90_USGS40",-13.75,0.0188868482692642,0.0462144528608395,NA,8.88178419700125e-15,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",20,1.26406926406927,0.0255837817457845,4.0059523809524,0.382469451169941,-13.34,-16.34,3,"USGS90_USGS88",-13.75,0.0191067809838457,0.0467526088266034,NA,3.5527136788005e-15,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",21,1.10388127853881,0.0220533410667505,1.80336757990868,0.354832501096282,-13.34,-18.3,4.96,"USGS90_USGS89",-13.75,0.0357608482982382,0.0875036435079564,NA,1.77635683940025e-15,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",22,0.995351239669422,0.00284914534653646,-0.345439049586788,0.0706528130929087,-1.42,-35.27,33.85,"USGS61_USGS63",-13.0904151530877,0.0348223526384311,0.0852072273557263,NA,0.659584846912312,TRUE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",23,0.996584699453552,0.00768959528699364,-0.302206284152996,0.24301161440748,-27.89,-35.27,7.38,"USGS61_IAEA600",-13.1175942426319,0.0609882254543623,0.14923281164458,NA,0.632405757368055,TRUE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",24,1.01501154734411,0.00472098056818671,0.343654734411072,0.146462082333964,-26.42,-35.27,8.85,"USGS61_USGS40",-13.5157622298066,0.0356744771159474,0.0872923008384116,NA,0.234237770193415,TRUE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",25,0.997235387045814,0.00282669356936349,-0.279399684044236,0.077061133763635,-16.26,-35.27,19.01,"USGS61_USGS88",-13.131904950495,0.023875591735041,0.0584214683695706,NA,0.618095049504955,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",26,1.00605791962175,0.00551868918197673,0.0298300827423274,0.153990188599425,-18.13,-35.27,17.14,"USGS61_USGS89",-13.3241136730798,0.0443114049907276,0.108426102012696,NA,0.425886326920246,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",27,0.995011295180723,0.0037681432762825,-0.345836784638558,0.0739517582454391,-1.42,-27.97,26.55,"USGS63_IAEA600",-13.0944877495034,0.0356609241904713,0.0872591380244465,NA,0.655512250496647,TRUE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",28,0.988600317208565,0.00365984738100833,-0.353337628865986,0.0683618443607217,-1.42,-26.46,25.04,"USGS63_USGS40",-13.1718169056452,0.033057341689503,0.0808884011473935,NA,0.578183094354774,TRUE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",29,0.992948287441236,0.00662445736443829,-0.348250503693755,0.0754275999436578,-1.42,-16.34,14.92,"USGS63_USGS88",-13.1192627663172,0.0372416676832459,0.0911270780105371,NA,0.630737233682789,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",30,0.984669811320755,0.0073566340076826,-0.357936320754715,0.0945070954870409,-1.42,-18.3,16.88,"USGS63_USGS89",-13.2197245508982,0.046151808314907,0.112929406717517,NA,0.530275449101795,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",31,1.11567164179104,0.0363303605407663,3.00007462686563,0.983400853352713,-26.42,-27.97,1.55,"IAEA600_USGS40",-14.6773244147157,0.165511569552333,0.40499222103921,NA,-0.927324414715704,TRUE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",32,0.99764353041988,0.00512705289500337,-0.27284490145673,0.116174793117368,-16.26,-27.97,11.71,"IAEA600_USGS88",-13.1331028559158,0.028092762351187,0.0687405131285187,NA,0.616897144084176,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",33,1.01328125,0.0101088080126659,0.160789062499985,0.236819168506643,-18.13,-27.97,9.84,"IAEA600_USGS89",-13.3583731688512,0.0516902044807424,0.126481373932035,NA,0.391626831148809,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",34,0.982333010648597,0.00441830426133039,-0.518731848983541,0.0965152095139185,-16.26,-26.46,10.2,"USGS40_USGS88",-13.0874846021187,0.0222293994207239,0.0543933808864045,NA,0.662515397881258,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",35,0.996670702179177,0.010774683478689,-0.140360169491531,0.243937620374869,-18.13,-26.46,8.33,"USGS40_USGS89",-13.2788490737929,0.0507276272917213,0.124126032400578,NA,0.471150926207113,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"two.point","U.S. EPA",36,0.925120772946861,0.0461618176144377,-1.43756038647341,0.79058126950134,-16.26,-18.3,2.04,"USGS88_USGS89",-12.9036553524804,0.0929607961368044,0.227466873759018,NA,0.846344647519574,TRUE,"Macromolecule","High Organic","Macromolecule / Plant","High Organic / Plant","Extrapolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",93,0.987952330639018,0.00618243183714984,0.808504968125794,0.145605533273303,-0.451,-33.959,33.508,"USGS91_USGS90_USGS61_USGS63",-13.5454460231599,0.0873415105348629,0.187328909097807,NA,0.204553976840145,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",94,1.00291332293925,0.00556550395914612,1.20558634431569,0.152068581258644,-12.51,-33.959,21.449,"USGS91_USGS90_USGS61_IAEA600",-13.7393092993644,0.0552097846062658,0.118413211066328,NA,0.010690700635589,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",95,1.00225713926231,0.00470455780861101,1.20007404986779,0.126974165403227,-12.51,-33.959,21.449,"USGS91_USGS90_USGS61_USGS40",-13.7428046259723,0.0460929068992639,0.0988594531249759,NA,0.00719537402773796,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",96,0.995386745261796,0.00777776212894399,0.990205363420915,0.19347904386387,-12.51,-33.959,21.449,"USGS91_USGS90_USGS61_USGS88",-13.6268193523649,0.0795164277514509,0.17054577571209,NA,0.123180647635133,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",97,0.999074778237627,0.00806736824408794,1.10847740900111,0.203532054561053,-12.51,-33.959,21.449,"USGS91_USGS90_USGS61_USGS89",-13.6948982268741,0.08003280669209,0.171653298389893,NA,0.0551017731258927,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",98,0.98638911882533,0.00730654094673511,0.779832549570165,0.153225963892511,-0.451,-27.133,26.682,"USGS91_USGS90_USGS63_IAEA600",-13.5378445430062,0.0876655194896004,0.188023839190694,NA,0.212155456993818,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",99,0.984736335894022,0.00678812821918784,0.768075403716248,0.139389130469501,-0.451,-27.133,26.682,"USGS91_USGS90_USGS63_USGS40",-13.5486270968192,0.0793621427018493,0.170214867191559,NA,0.201372903180753,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",100,0.982158007734149,0.00773761935728501,0.725233384581414,0.136679816985336,-0.451,-27.133,26.682,"USGS91_USGS90_USGS63_USGS88",-13.540574204819,0.0791520524338404,0.169764268381473,NA,0.209425795181017,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",101,0.982070368019504,0.00857586724867176,0.747531417659052,0.15572265455299,-0.451,-27.133,26.682,"USGS91_USGS90_USGS63_USGS89",-13.5644876899437,0.0888575988604233,0.190580595156176,NA,0.185512310056291,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",102,1.00493336900926,0.007746861079863,1.23727335755997,0.191889526112448,-12.51,-27.133,14.623,"USGS91_USGS90_IAEA600_USGS40",-13.7432229672859,0.0606478314727222,0.130076661593777,NA,0.006777032714119,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",103,0.996079930378669,0.0110286931377792,0.990519906274345,0.247574964377835,-12.51,-27.133,14.623,"USGS91_USGS90_IAEA600_USGS88",-13.6176520503909,0.0862990646528262,0.18509308504714,NA,0.132347949609057,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",104,1.00117822573804,0.0117980841942004,1.13338856502905,0.269455864795627,-12.51,-27.133,14.623,"USGS91_USGS90_IAEA600_USGS89",-13.691007467651,0.0890554836876981,0.191005015899456,NA,0.0589925323490093,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",105,0.993643360866639,0.0110238131314911,0.952810281503408,0.242972981597433,-12.51,-27.133,14.623,"USGS91_USGS90_USGS40_USGS88",-13.6130938063188,0.0826098629117765,0.177180534263893,NA,0.136906193681227,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",106,0.998852963663648,0.0118657902296795,1.09511850127217,0.266250849439855,-12.51,-27.133,14.623,"USGS91_USGS90_USGS40_USGS89",-13.6845651947978,0.0857663716837377,0.183950572258291,NA,0.0654348052022087,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",107,0.990727581939607,0.0153464218054673,0.899189073859209,0.304563785726176,-12.51,-27.133,14.623,"USGS91_USGS90_USGS88_USGS89",-13.5990350117057,0.0978610908228484,0.20989116486196,NA,0.150964988294334,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",108,0.985960434871394,0.00338161681051896,0.683032727047188,0.0894465245447149,-0.451,-33.959,33.508,"USGS91_USGS61_USGS63_IAEA600",-13.4455524361648,0.0488288428031282,0.104727452030581,NA,0.304447563835193,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",109,0.985486937414866,0.00325997143399848,0.689414435409307,0.0851043296794235,-0.451,-33.959,33.508,"USGS91_USGS61_USGS63_USGS40",-13.4584883186796,0.0465734016882709,0.099890011952052,NA,0.291511681320404,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",110,0.985384990414615,0.00322699703307805,0.680778706950354,0.0771710111808841,-0.451,-33.959,33.508,"USGS91_USGS61_USGS63_USGS88",-13.4511169095171,0.045194086986582,0.0969316761414204,NA,0.298883090482921,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",111,0.985827082765403,0.00537225697048216,0.715222962226327,0.130445399252343,-0.451,-33.959,33.508,"USGS91_USGS61_USGS63_USGS89",-13.4800242299579,0.0747603694528703,0.160345045186333,NA,0.269975770042123,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",112,0.99573181194473,0.0125378974765148,0.978925328227126,0.37053920123275,-25.242,-33.959,8.717,"USGS91_USGS61_IAEA600_USGS40",-13.6107686483953,0.102427156827543,0.219684402444983,NA,0.139231351604748,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",113,0.98728549455712,0.00660766877144925,0.719693044239693,0.182613820399059,-15.08,-33.959,18.879,"USGS91_USGS61_IAEA600_USGS88",-13.4646392735699,0.0632140689373649,0.135580693545979,NA,0.285360726430092,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",114,0.9942622181478,0.0109160533508126,0.936435399889577,0.305157422112394,-16.783,-33.959,17.176,"USGS91_USGS61_IAEA600_USGS89",-13.5881512475226,0.0984072851940837,0.211062635278401,NA,0.161848752477439,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",115,0.986974298907778,0.00637120255672274,0.728160334616182,0.173976316796375,-15.08,-33.959,18.879,"USGS91_USGS61_USGS40_USGS88",-13.4774637488905,0.0601753985695094,0.129063393792032,NA,0.272536251109511,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",116,0.993852308093092,0.0104235143530075,0.93974285695998,0.287988605863554,-16.783,-33.959,17.176,"USGS91_USGS61_USGS40_USGS89",-13.5970835373803,0.0928441711476563,0.199130942328256,NA,0.152916462619707,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",117,0.988780220928459,0.0088621048136126,0.787899286235838,0.226585901779409,-15.08,-33.959,18.879,"USGS91_USGS61_USGS88_USGS89",-13.5132651355923,0.0851048697169204,0.18253179164583,NA,0.236734864407662,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",118,0.984180589560282,0.00356782410722556,0.665680467388202,0.0849283096097128,-0.451,-27.133,26.682,"USGS91_USGS63_IAEA600_USGS40",-13.4522369246313,0.0449108766189381,0.0963242503150175,NA,0.297763075368733,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",119,0.983974820084792,0.00365872964739977,0.658703955752548,0.0782147877332645,-0.451,-27.133,26.682,"USGS91_USGS63_IAEA600_USGS88",-13.4479599331742,0.043595904189923,0.0935039149542869,NA,0.302040066825825,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",120,0.984186610088222,0.00616503889945064,0.687273401436016,0.134320660341504,-0.451,-27.133,26.682,"USGS91_USGS63_IAEA600_USGS89",-13.474094511657,0.0732926809980706,0.157197166526468,NA,0.275905488343005,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",121,0.982458954220702,0.00298612727875147,0.649262202117119,0.0625571036913752,-0.451,-27.133,26.682,"USGS91_USGS63_USGS40_USGS88",-13.4590988715715,0.034690586075202,0.0744039072101601,NA,0.290901128428548,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",122,0.982674103608126,0.00568975629171475,0.677038360973269,0.121575071214409,-0.451,-27.133,26.682,"USGS91_USGS63_USGS40_USGS89",-13.4844179899723,0.0660183418610272,0.141595260781938,NA,0.265582010027748,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",123,0.981075792689069,0.0061565445866868,0.652290861683088,0.114673299099038,-0.451,-27.133,26.682,"USGS91_USGS63_USGS88_USGS89",-13.4811611500793,0.0637633816559984,0.136758852152408,NA,0.268838849920742,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",124,0.981997173133509,0.00848254102393697,0.606485416681327,0.213039613096195,-15.08,-27.133,12.053,"USGS91_IAEA600_USGS40_USGS88",-13.4218669638567,0.0636325043037733,0.136478148149605,NA,0.328133036143283,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",125,0.991671445289752,0.0163441519421923,0.873182598744682,0.416201855581915,-16.783,-27.133,10.35,"USGS91_IAEA600_USGS40_USGS89",-13.5598666903388,0.113462436862005,0.243352724160342,NA,0.190133309661155,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",126,0.985421519463113,0.0125835485478083,0.709692763893209,0.292099088405766,-15.08,-27.133,12.053,"USGS91_IAEA600_USGS88_USGS89",-13.4799600998468,0.091060217925064,0.195304743204572,NA,0.270039900153165,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",127,0.981685252068049,0.0122058583542859,0.644012874691709,0.278524409044608,-15.08,-27.133,12.053,"USGS91_USGS40_USGS88_USGS89",-13.4643592198688,0.084517955809396,0.181272986510018,NA,0.285640780131153,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",128,0.989980415267942,0.00634540748152868,0.807244566579765,0.148402748605213,-0.451,-33.959,33.508,"USGS90_USGS61_USGS63_IAEA600",-13.5164235172856,0.0888091768103995,0.190476740187883,NA,0.233576482714405,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",129,0.989159779555681,0.0062902950061936,0.807372691717957,0.144655109350033,-0.451,-33.959,33.508,"USGS90_USGS61_USGS63_USGS40",-13.5277666644802,0.0865957064480646,0.185729318420647,NA,0.222233335519771,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",130,0.988808086973328,0.0068507266439447,0.78549949571221,0.140266745954382,-0.451,-33.959,33.508,"USGS90_USGS61_USGS63_USGS88",-13.5104573594295,0.0880254306724535,0.18879577190451,NA,0.239542640570495,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",131,0.988834169488276,0.00784603042299448,0.81302673553789,0.164000373503593,-0.451,-33.959,33.508,"USGS90_USGS61_USGS63_USGS89",-13.5379390686566,0.101142114450828,0.216928260661994,NA,0.212060931343439,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",132,1.00384863366755,0.00503466917343887,1.19840034426605,0.135163521430511,-12.51,-33.959,21.449,"USGS90_USGS61_IAEA600_USGS40",-13.7193495935235,0.0489267001608859,0.104937335188814,NA,0.0306504064764646,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",133,0.998060109412073,0.00748088290641891,1.01040888261595,0.184932263595987,-12.51,-33.959,21.449,"USGS90_USGS61_IAEA600_USGS88",-13.6105618835102,0.0755595776791133,0.162059176350853,NA,0.139438116489822,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",134,1.00169047650207,0.00814110724142214,1.12819262642142,0.204146068191313,-12.51,-33.959,21.449,"USGS90_USGS61_IAEA600_USGS89",-13.6788189044874,0.0798090948384643,0.171173484184308,NA,0.071181095512646,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",135,0.997240897433281,0.00753151120933315,1.00480797269672,0.183401217235685,-12.51,-33.959,21.449,"USGS90_USGS61_USGS40_USGS88",-13.6161262616139,0.0744830203659605,0.159750190556823,NA,0.133873738386091,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",136,1.0008666543144,0.00807447537898209,1.12084404515503,0.199534892678543,-12.51,-33.959,21.449,"USGS90_USGS61_USGS40_USGS89",-13.6827358431038,0.0775433799533675,0.166314009060135,NA,0.0672641568962415,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",137,0.996997222600741,0.00974631424884587,0.994262375908867,0.218162133632447,-12.51,-33.959,21.449,"USGS90_USGS61_USGS88_USGS89",-13.608876803604,0.0916005805853985,0.196463705845105,NA,0.14112319639597,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",138,0.988359800812605,0.00764441051064424,0.790402662025567,0.155532121222658,-0.451,-26.758,26.307,"USGS90_USGS63_IAEA600_USGS40",-13.521546152563,0.0879051391818585,0.188537772316812,NA,0.22845384743705,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",139,0.987957690259374,0.00894718898092095,0.770498998781952,0.156083442510012,-0.451,-26.758,26.307,"USGS90_USGS63_IAEA600_USGS88",-13.506903312103,0.0891586498355285,0.191226285279966,NA,0.24309668789701,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",140,0.987462475560936,0.0100994146220268,0.78961731614842,0.18123322857803,-0.451,-26.758,26.307,"USGS90_USGS63_IAEA600_USGS89",-13.5330381122151,0.102099808684994,0.218982310506529,NA,0.216961887784899,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
